app_num,app_date,title,abstract,inventors,CPCs
1020147034269 ,2014.12.05,하중 검출 장치,고감도 하중 검출 장치는 원통형의 주벽부 해당 주벽부와 동축 상에 관통공이 형성되고 주벽부가 재치되는 재치면 사이에 틈새를 갖고 주벽부의 내주면에 지지되는 원판형의 원판형 부재 적어도 관통공에 대향하는 측의 형상이 관통공의 내경보다 큰 직경을 갖는 구 형상으로 형성되는 동시에 관통공에 재치되어 검출 대상의 하중이 입력되는 하중 입력부 및 관통공에 대해 점대칭이 되도록 원판형 부재에 배치되고 하중 입력부에 입력되는 하중에 따른 스트레인을 검출하는 센서를 구비한다.,오지마 야스쿠니(일본);이에사토 나오야(일본),G01L 1/22;G01L 1/2206;G01L 1/2212
1020100080869 ,2010.08.20,유무선 겸용 블루투스 이어폰,본 발명은 무선으로 청취하는 동안 전원부의 전원이 소진될 경우 유선으로 청취를 계속할 수 있는 유무선 겸용 블루투스 이어폰을 제공하는 것이 그 기술적 과제이다.  이를 위해 본 발명의 유무선 겸용 블루투스 이어폰은 제1 와이어부를 포함하며 휴대용 단말기와 무선으로 데이터를 교환하기 위한 블루투스가 내장된 제1 스피커 모듈과 제1 스피커 모듈과 함께 스테레오를 구현하며 제2 와이어부를 포함하는 제2 스피커 모듈과 그리고 제1 및 제2 스피커 모듈을 필요에 따라 휴대용 단말기에 직접 유선연결하기 위한 유무선 절환용 와이어 공급 유닛을 포함한다.,장지헌(대한민국),B65H 75/406;H02G 11/02;H04R 1/1033;H04R 1/1041;H04R 1/1058;H04R 2420/07
1020160061283 ,2016.05.19,스마트 제세동기 및 그 동작 방법,본 발명은 스마트 제세동기 및 그 동작 방법에 관한 것으로 본 발명에 따른 스마트 제세동기는 이상 신호에 상응한 제어를 실행하는 메인 컨트롤 장치 환자의 가슴에 부착되어 상기 메인 컨트롤 장치의 제어에 의해 상기 메인 컨트롤 장치로부터 제공받는 전원을 이용해 전기 충격을 제세동 전극을 통해 인가하는 제세동 밴드 상기 메인 컨트롤 장치의 제어 신호를 수신하여 긴급 구호 신호를 송신하는 스마트 단말 및 상기 환자의 심박을 측정하는 심박 센서를 포함하는 스마트 밴드를 포함하여 구성된다.,김기한(대한민국),A61B 5/01;A61B 5/02444;A61N 1/39;A61N 1/3918;A61N 1/3925;A61N 1/3993;G06Q 50/22
1020150091792 ,2015.06.29,와이어 용융속도 향상을 위한 가스 디퓨저,본 발명은 용접 노즐에 구비되어 용접 와이어를 송급 및 용융시키고 용접 부위의 보호를 위한 보호가스를 공급하되 용접 전류의 흐름을 용접 와이어 측으로 유도함으로써 용접 와이어의 저항 발열 증가에 따라 용접 와이어의 용융 속도가 증가하고 용접 생산성이 향상되도록 한 와이어 용융속도 향상을 위한 가스 디퓨저에 관한 것으로서 후단부가 토치에 결합되며 용접 노즐의 내부로 보호가스를 배출하도록 복수의 가스 배출공(15)이 형성된 디퓨저 바디(10)와 용접 와이어(50)가 삽입되도록 중앙에 관통공(25)이 형성되며 상기 디퓨저 바디(10)의 선단부에 결합되는 컨택트 팁(20)과 용접 와이어(50)를 상기 컨택트 팁(20)으로 송급하는 스프링 라이너(30)를 포함하는 가스 디퓨저에 있어서 상기 디퓨저 바디(10)는 용접 와이어(50)에 비해 전기저항이 큰 재질로 형성됨과 아울러 상기 용접 와이어(50)가 스프링 라이너(30)에서 나온 후 디퓨저 바디(10)와 직접 접촉한 후 컨택트 팁(20)으로 송급되도록 한 것을 특징으로 한다.,오종인(대한민국);윤진오(대한민국);이정수(대한민국);임문섭(대한민국);한주호(대한민국),B23K 9/26;B23K 9/29;B23K 9/291;B23K 9/322
1020100002820 ,2010.01.12,통합 결제 서비스 장치 및 방법 통합 결제 서비스 서버 이를 위한 클라이언트 단말 및 스마트 카드,본 발명은 통합 결제 서비스 장치 및 방법 통합 결제 서비스 서버 이를 위한 클라이언트 단말 및 스마트 카드에 관한 것이다.  국제간에는 하나의 스마트 카드 예컨대 범용 가입자 식별 모듈(Universal Subscriber Identify Module USIM) 내에 다양한 애플리케이션을 탑재하는 것을 제한하고 있는데 이는 국제간 발급 규격 발급 절차 인증 절차 등에 있어서 해당 국가의 기술개발 규격과 자국내 USIM 개발 규격을 서로 일치시켜야만 하는 전제 조건이 있기 때문이다.  본 발명은 이러한 종래의 상황을 감안한 것으로 단일의 스마트 카드(예컨대 단일의 USIM) 또는 단일의 스마트 카드(USIM)를 탑재한 클라이언트 단말(client device)을 통해 서로 다른 글로벌(global) 교통 사업자의 결제 서비스를 통합하고 글로벌 교통 사업자 간 서로 다른 스마트 카드 인터페이스 환경(예컨대 SD카드형 USB형 젠더형 등)을 갖는 스마트 카드의 발급을 통합 수용할 수 있는 기술적 방안을 마련하고자 한다.,안진우(대한민국),G06K 17/0025;G06K 19/07732;G06Q 20/28;G06Q 20/34;H04M 1/72525
1020140178489 ,2014.12.11,드로잉성이 우수한 소부경화강 및 그 제조방법,본 발명은 자동차 외판재로 사용될 수 있는 드로잉성이 우수한 소부경화강 및 그 제조방법에 관한 것이다. 본 발명의 일 측면에 따른 드로잉성이 우수한 소부경화강은 중량%로 C: 0.001~0.003% Mn: 0.1~1.0% P: 0.01~0.08% S: 0.001~0.008% N: 0.001~0.008% 산가용 Al: 0.02~0.06% Nb: 0.002~0.015% Ti: 0.007~0.025% 나머지 Fe 및 기타 불가피한 불순물로 이루어지며 Ti의 함량이 하기 수학식 1을 만족한다.[수학식 1]48/12×C×0.6 + 48/14×N×0.7 ≤ Ti ≤ 48/12×C + 48/14×N(C N 및 Ti는 각 원소의 함량(중량%)을 나타냄.),한상호(대한민국),C21D 8/0226;C21D 8/0263;C22C 38/001;C22C 38/04;C22C 38/06;C22C 38/12;C22C 38/14
1020150015988 ,2015.02.02,단말기의 잠금 해제 방법,단말기의 잠금 해제 방법은 상기 단말기가 복수의 포인트를 포함하는 패턴 입력 영역을 디스플레이 화면에 표시하는 단계 상기 단말기가 상기 복수의 포인트 중 적어도 하나의 포인트의 일부 또는 전체를 감는 회전 입력을 포함하는 패턴 입력을 센싱하는 단계 상기 단말기가 상기 패턴 입력이 사전에 설정한 해제 패턴과 일치하는지 여부를 확인하는 단계 및 상기 단말기가 상기 패턴 입력이 상기 해제 패턴과 일치하는 경우 상기 단말기 또는 단말기에서 작동하는 애플리케이션의 잠금을 해제하는 단계를 포함한다.,김문희(대한민국);김종수(대한민국);장경원(대한민국);홍광석(대한민국),G06F 21/31;G06F 3/0488
1020110066654 ,2011.07.06,개선된 ＳＳＬ 및 ＢＬ 콘트래스트 레이아웃을 구비한 3Ｄ 메모리 어레이,본 발명에 따른 3차원 메모리 소자는 디코딩 회로를 통해 센스 증폭기에 연결될 수 있는 비트라인으로 배열되는 절연 물질에 의해 분리되는 전도성 물질의 복수의 스트립 형태로 복수의 리지(일부 실시예에서는 리지-형태)를 포함한다. 전도성 물질의 스트립은 스택의 측부 상에 측부 표면을 갖는다. 로우 디코더에 연결될 수 있는 워드라인으로 배열되는 복수의 전도 라인이 복수의 스택 위에서 직교하도록 연장된다. 메모리 요소는 스택 상의 반도체 물질 스트립의 측부 표면과 전도 라인 사이의 교차점에서 계면 영역의 다층 어레이에 놓인다. 메모리 요소는 안티-퓨즈 또는 전하 트래핑 구조처럼 프로그래밍가능하다. 일부 실시예에서 3차원 메모리는 복수의 층을 위해 3단 2개의 특정 마스크만을 이용하여 구성된다. 일부 실시예는 반도체 물질 스트립의 단부에 배치되는 계단형 구조를 포함한다. 일부 실시예는 반도체 물질 스트립에 평행한 금속층 상에서 SSL 인터커넥트를 포함하고 워드라인에 평행하게 더 높은 금속층 상에 SSL 인터커넥트를 더 포함한다.,루 항-팅(대만);쉔 신-장(대만);헝 춘-슁(대만),G11C 13/0002;G11C 16/0483;G11C 17/16;G11C 2213/71;H01L 27/0688;H01L 27/101;H01L 27/1021;H01L 27/11578;H01L 29/513;H01L 29/66833;H01L 29/792
1020140128525 ,2014.09.25,동체만의 비행체 형상에 대한 측추력 상호 간섭 현상의 공력 모델링 기법,본 발명에 따른 공력 계수 모델링 기법은 측추력을 이용한 유도탄 제어에 영향을 미치는 복수의 변수를 먼저 선정하고 상기 복수의 변수를 연계시키기 위한 전제로 간섭 계수를 정의할 수 있다. 또한 상기 간섭 계수를 이용하여 상기 복수의 변수 각각에 대해 산출된 함수를 연계시킨 1차 연계 계수를 복수 개 도출한 뒤 상기 1차 연계 계수의 곱으로 종합적인 공력 계수를 산출할 수 있다. 따라서 상기 간섭 현상에 복수의 변수에 의한 영향을 고려하여 유도탄 제어의 예측 가능성을 높일 수 있다.,김민규(대한민국);선철(대한민국),B64F 5/00
1020167028987 ,2015.03.16,전기화학적 도금 방법들,시드 층을 갖는 기판 상에 전도성 막을 적용하기 위한 전기화학적 프로세스는 기판을 코발트 또는 니켈을 함유하는 전기화학적 도금 배스(plating bath)와 접촉하도록 배치하는 단계를 포함하고 도금 배스는 4.0 내지 9.0의 pH를 갖는다.  배스를 통해 기판으로 전류가 전도된다.  배스에서의 코발트 또는 니켈 이온들이 시드 층 상에 증착된다.  도금 배스는 코발트 클로라이드 및 글리신을 함유할 수 있다.  전류는 1 내지 50 mA/cm2의 범위에 있을 수 있다.  전기화학적 프로세스의 완료 후에 기판은 도금 배스로부터 제거될 수 있고 린싱되고 건조될 수 있고 그 후에 재료 특성들을 개선하고 시임 라인 결함들을 감소시키기 위해 200 내지 400 ℃의 온도에서 어닐링될 수 있다.  도금 및 어닐링 프로세스는 다수의 사이클들을 통해 수행될 수 있다.,램 존 더블유.( );사비브 로이( );에메쉬 이스마일( ),C25D 7/123;H01L 21/2885;H01L 21/3247;H01L 21/76873;H01L 21/76882;H01L 21/76883;H01L 23/53257
1020170016920 ,2017.02.07,흡음 및 전자파 차단 효과가 우수한 단열패드,본 발명은 멜트블로운 섬유를 포함하여 단열성이 증가하고 흡읍성 및 전자파 차단 효과가 우수하여 건축 및 차량 내장재 등에 사용될 수 있는 것으로 열가소성 수지로 이루어진 멜트블로운 극세사를 포함한 섬유웹층 상기 섬유웹층의 양측에 형성된 부직포시트 일측의 부직포시트 상에 형성된 유리섬유층 상기 유리섬유층 상에 형성되고 알루미늄으로 이루어진 포일층 및 상기 포일층 상에 구리가 증착 형성된 박막층을 포함하는 흡음 및 전자파 차단 효과가 우수한 단열패드를 제공한다.본 발명에 의하면 두께가 대폭 감소되고 경량으로 가벼우며 단열성과 불연성이 증대되고 건물과 차량의 에너지 효율이 증가함은 물론 우수한 흡음 및 전자파 차단 성능을 갖고 전자파 차단 효과가 크게 증대되는 효과가 있다.,김중백(대한민국);김중훈(대한민국),B32B 15/14;B32B 15/20;B32B 2262/101;B32B 2307/102;B32B 2307/212;B32B 2307/304;B32B 5/022;B32B 5/26
1020110085134 ,2011.08.25,수중 방전 전극 및 이를 포함하는 수중 모세관 플라즈마 방전 장치,수중 방전 전극 및 이를 포함하는 수중 모세관 플라즈마 방전 장치가 개시된다. 본 발명의 일 실시예에 따른 수중 방전 전극은 오염된 유체의 내부로 삽입되어 상기 오염된 유체 내부에 플라즈마 방전을 일으키는 수중 방전 전극으로서 원통형의 전극 바디 상기 전극 바디의 내부를 길이 방향으로 관통하며 상기 유체 내부로 보조 가스를 주입하는 가스 공급관 상기 가스 공급관의 끝단에 삽입되며 상기 전극 바디 보다 일정 길이만큼 돌출되도록 형성되는 전극 팁 및 상기 전극 팁이 삽입된 상기 전극 바디를 감싸는 원통형의 유전체 튜브를 포함한다.,김예진(대한민국);이봉주(대한민국);이상주(대한민국);홍용철(대한민국),C02F 1/461;C02F 2201/461
1020140179503 ,2014.12.12,스테인리스 단열 창호 프레임,본 발명은 스테인리스 단열 창호 프레임에 관한 것으로 내 외측프레임의 제1 제2절곡부 각각에 연결구를 서로 마주보도록 삽입고정하고 이 연결구 사이에 유리두께에 대응하는 길이를 갖는 측벽과 이 측벽에서 돌출되어 서로 맞닿는 이음벽을 형성한 단열재를 걸림 고정함으로써 내 외측프레임을 통해 연결구로 전달된 내 외기의 흐름이 단열재에 차단되어 실 내외로 유입되거나 혹은 방출되는 것이 차단되고 유리두께에 따라 연결구 사이의 단열재를 손쉽게 교체하여 내 외측프레임 사이 공간을 조절할 수 있다. 본 발명에 따르면 연결구 사이의 단열재 교체로 유리가 삽입되는 내 외측프레임 사이 간격을 조절할 수 있고 이 내 외측프레임 사이 간격 조절로 현장에서 다양한 두께를 갖는 유리를 손쉽게 선택하여 삽입할 수 있으며 내 외측프레임을 통해 연결구로 전달된 내 외기의 흐름이 단열재에 의해 차단되어 실 내외로 내 외기가 유입되거나 혹은 방출되는 것이 차단되고 연결구 사이의 단열재를 교체하는 단순 작업으로 내 외측프레임 사이 간격이 유리두께에 대응하도록 조절되어 시공 시간이 단축되며 이에따라 냉난방 효율 상승과 동시에 원가절감 및 제품의 신뢰성이 향상되는 장점이 있다.,곽재문(대한민국),E04B 1/78;E04B 2/88;E06B 3/263
1020110051468 ,2011.05.30,천정 매입형 센서등의 커버 결합구조,본 발명은 전구의 파손을 방지함과 동시에 전구에서 발생되는 빛을 균일하게 확산시키도록 표면에 설치되는 커버를 간편하게 분리할 수 있는 천정 매입형 센서등의 커버 결합구조에 관한 것으로서 그 특징적인 구성은 천정(100)에 삽입되고 중앙에는 수용홈(11)이 형성되고 수용홈(11)의 내측 둘레면에는 나선홈(20)이 형성된 베이스(10)와 상기 수용홈(11)의 내부에 고정되는 램프(30)와 상기 램프(30)를 보호하도록 베이스(10)의 표면에 설치되고 외측 둘레면에는 나선돌기(60)가 형성된 커버(50)로 이루어진 천정 매입형 센서등에 있어서 상기 수용홈(11)의 내측 둘레면에 형성된 나선홈(20)의 끝 단부에는 상기 커버(50)와 베이스(10)가 결합되기 위한 회전량을 제한하는 베이스용 스토퍼(70)가 마련된 것이다.,강훈석(대한민국),F21S 8/02;F21V 17/10;F21V 17/12;F21V 21/04
1020140188732 ,2014.12.24,슈도사이펠라리아 코리아세아 추출물 또는 피스키오스포린 또는 이의 염을 유효성분으로 포함하는 폐암 전이 억제용 조성물,본 발명은 슈도사이펠라리아 코리아세아(Pseudocyphellaria coriacea) 추출물 피스키오스포린(physciosporin) 및 이의 염으로 이루어진 군으로부터 선택된 하나 이상을 유효성분으로 포함하는 폐암 전이 억제용 조성물에 관한 것이다.,김항건(대한민국);양의(대한민국);허재선(대한민국),A61K 31/357;A61K 36/09
1020160058898 ,2016.05.13,적응적 고속 무선충전 장치 및 방법,적응적 고속 무선충전 장치 및 방법을 개시한다.본 실시예의 일 측면에 의하면 무선으로 전력을 수신하여 배터리를 충전하는 무선충전 수신 장치로서 배터리의 초기 충전 상태(SoC: State of Charge)를 추정하는 충전 상태 추정부 무선충전 송신 장치로부터 충전전력을 수신하여 상기 배터리를 충전하는 충전부 상기 배터리의 무선충전 중 충전전류 값을 측정하고 상기 충전전류 값을 이용하여 상기 충전전력의 증감을 제어하는 제어신호를 생성하는 제어부 및 상기 배터리의 초기 충전 상태(SoC) 및 제어신호를 상기 무선충전 송신 장치에 송신하는 통신부를 포함하는 무선충전 수신 장치를 제공한다.,김도원(대한민국);김우성(대한민국);김흥렬(대한민국);윤우열(대한민국);이욱현(대한민국);이자현(대한민국);정구호(대한민국);조동호(대한민국),G01R 31/3637;H02J 2007/005;H02J 50/00;H02J 7/007;H02J 7/025
1020117017882 ,2011.07.29,카메라의 어안 렌즈로부터의 이미지의 정정을 위한 방법 및 장치,비디오 시스템을 조작하는 방법은 어안 렌즈의 사용에 의해 캡처된 이미지를 수신하는 것을 포함한다.  상기 이미지는 복수의 수평 이미지 라인들로 분할된다.  각각의 상기 수평 이미지 라인들의 각각의 프랙션이 상이한 각각의 샘플링 주파수로 샘플링된다.  각각의 샘플링 주파수는 상기 샘플링된 프랙션의 사이즈와 역관계에 있다.  샘플링된 프랙션의 사이즈는 상기 이미지의 상부로부터 상기 이미지의 하부까지 진행하면서 각각의 수평 이미지 라인과 함께 증가한다.,힉커슨 달라스 드와이트(미국),G06T 3/0018;G06T 3/0093;H04N 5/2173
1020140148729 ,2014.10.29,픽셀 분류에 따른 오프셋 조정을 이용하는 비디오 부호화 방법 및 그 장치 비디오 복호화 방법 및 그 장치,본 발명은 원본영상과의 오차가 최소화되는 복원영상을 생성하기 위한 비디오 부호화 방법 및 그 장치 비디오 복호화 방법 및 그 장치를 제안한다.  본 발명에 따라 수신한 비트스트림으로부터 현재 블록의 오프셋 병합 정보를 파싱하고 오프셋 병합 정보에 기초하여 현재 블록의 오프셋 파라미터 중 오프셋 타입 및 오프셋값들을 복원하고 오프셋 타입이 나타내는 현재 블록의 에지 타입 또는 픽셀값 밴드 타입에 기초하여 결정된 복원픽셀의 에지 클래스 또는 픽셀값 밴드에 대응하는 오프셋값을 오프셋값들로부터 선택하여 복원픽셀의 픽셀값을 오프셋만큼 조정하는 비디오 복호화 방법이 개시된다.,알쉬나 엘레나(러시아);알쉰 알렉산더(러시아),H04N 19/117;H04N 19/14;H04N 19/635
1020170008888 ,2017.01.18,컴팩트형 비분산 적외선 가스 분석장치,본 발명은 광손실 및 검출기 감도 저하를 방지할 수 있는 컴팩트형 비분산 적외선 가스 분석장치에 관한 것이다. 이를 위해 적외선 광원(100) 적외선 광원(100)과 소정 간격(L) 이격 배치된 적외선 검출기(200) 적외선 광원(100)과 상기 적외선 검출기(200) 전방에 위치하는 제로가스(300) 제로가스(300) 전방에 위치하며 상기 적외선 광원(100)으로부터 조사된 적외선 중 원하는 파장 대역을 선택적으로 투과시키는 광학필터(400) 광학필터(400) 전방에 위치하며 광학필터(400)를 통과한 적외선을 단속광으로 변조시키는 회전섹터(500) 및 회전섹터(500)를 통과한 적외선의 진행경로 상에 위치하는 분석대상 시료가스를 수용하는 시료가스챔버(600)를 포함하고 회전섹터(500)는 적외선을 반사할 수 있는 반사체(501) 적외선을 흡수할 수 있는 흡수체(502) 및 적외선이 통과하는 중공부(503)가 일측 단면에 구비된 원통형상으로 이루어지고 반사체(501) 흡수체(502) 및 중공부(503)는 광원(100)에 대해 수직하게 배치되며 반사체(501)로 조사되는 적외선은 적외선 검출기(200)로 반사되고 중공부(503)로 조사되는 적외선은 시료가스챔버(600)를 경유한 후 적외선 검출기(200)로 반사된다.,김조천(대한민국),G01J 1/42;G01N 21/35;G01N 21/61
1020160074107 ,2016.06.14,차량용 발광기구,본 실시예는 렌즈와 광을 출사하는 광원기구와 광원기구에서 출사된 광을 렌즈의 후방으로 반사하는 제1반사부와 렌즈의 후방에 배치되고 제1반사부에서 반사된 광의 파장을 변환하여 렌즈로 반사하는 반사형 형광체와 반사형 형광체에서 렌즈로 반사된 광의 일부를 렌즈의 후방으로 반사하는 제2반사부와 제2반사부에서 렌즈의 후방으로 반사된 광을 감지하는 감지부와 감지부의 감지값에 따라 광원을 제어하는 제어부를 포함하여 외부로 인체에 유해한 광이 출사되는 것을 최소화할 수 있고 안전성이 높은 이점이 있다.,박준(대한민국),F21S 41/30;F21S 41/338;F21S 41/37;F21S 43/00;F21V 23/0464;F21W 2107/00;F21Y 2101/00;H05B 37/02
1020130051202 ,2013.05.07,와이어브러시,본 발명에 따른 와이어브러시는 브러시가 스파이럴 형태로 꼬여서 형성되어 강판의 표면과 접촉되어 연삭을 실시할 때 절손량이 적고 절손길이가 짧게 형성되는 효과가 있고 디스크바디에 브러시가 설치될 때 U자 형태로 배치되어 작동 시 파단이 발생되는 것을 최소화시키는 효과가 있다.,김지훈(대한민국),B24D 13/06;B24D 13/10
1020110015050 ,2011.02.21,유기 ＥＬ 발광체 배향 제어용 조성물 유기 ＥＬ 발광체 배향 제어막 유기 ＥＬ 소자 및 그 제조 방법,(과제) 고(高)내열성에 의한 발광 효율 안정성을 가짐과 함께 유기 EL 발광체의 고레벨에서의 이방적 배향에 의한 우수한 편광 발광 효율을 발휘 가능한 유기 EL 발광체 배향 제어막을 형성 가능하고 광배향 감도가 양호한 유기 EL 발광체 배향 제어용 조성물을 제공하는 것을 목적으로 한다.(해결 수단) 본 발명은 ［A］신남산 구조를 포함하는 광배향성기를 갖는 화합물을 함유하는 유기 EL 발광체 배향 제어용 조성물이다.  ［A］화합물이 폴리오르가노실록산 화합물인 것이 바람직하다.  또한 상기 신남산 구조를 포함하는 광배향성기가 하기식 (1)로 나타나는 화합물에 유래하는 기 및 하기식 (2)로 나타나는 화합물에 유래하는 기로 이루어지는 군으로부터 선택되는 적어도 1종인 것이 바람직하다.,기무라 마사유키(일본);야스다 히로유키(일본),C08G 77/42;C08L 33/04;C08L 83/04;C09K 19/56;C09K 2019/548;G02B 5/201;H01L 51/50;H05B 33/10
1020140160788 ,2014.11.18,메트포민으로부터 구아닐우레아 디니트라마이드의 제조방법,본 발명은 메트포민(Metformin)을 출발물질로 하여 공기 또는 산소의 존재 하에 중간체인 구아닐우레아(Guanylurea)를 생물학적 오니법으로 산화적 생분해하여 합성한 후에 구아닐우레아를 따로 분리할 필요 없이 암모늄 디니트라미드(Ammonium dinitramide ADN) 등과 같은 디니트라미드염과 반응시켜 정제함으로써 구아닐우레아 디니트라마이드(GUDN)를 저비용으로 간단히 제조할 수 있는 방법에 관한 것이다.,서원준(대한민국);윤선경(대한민국);윤여민(대한민국);정선태(대한민국),C07C 277/06;C07C 279/24
1020160080649 ,2016.06.28,통신선이 없는 병렬 UPS 동기화 방법,본 발명은 통신선이 없는 병렬 UPS 동기화 방법에 관한 것으로 2개 이상의 무정전 전원 장치에 설치된 복수 개의 인버터가 병렬 연결되고 각각의 인버터로부터 뻗어나온 전력선이 각 상(Phase)별로 한데 묶여 있는 2개 이상의 무정전 전원 장치가 병렬 구성된 시스템에서 각각의 인버터로부터 출력되는 전류 사이의 위상 오차를 감지하는 제어 수단이 동(同) 시간대에 각각의 인버터로부터 연장된 전력선으로부터 각 상(Phase)별 전류를 측정하는 단계와 상기 제어 수단이 각각의 인버터로부터 연장된 전력선으로부터 각 상별 전류를 측정하는 시간과 동 시간대에 첫번째 인버터로부터 확장된 전력선에 각각의 인버터로부터 연장된 전력선이 공통 연결되는 합선 구간을 흐르는 각 상(Phase)의 전류를 측정하는 단계 상기 제어 수단이 각각의 인버터로부터 연장된 전력선으로부터 측정된 각 상별 전류의 위상과 첫번째 인버터로부터 확장된 전력선에 각각의 인버터로부터 연장된 전력선이 공통 연결되는 합선 구간을 흐르는 각 상별 전류 사이의 위상 오차를 감지하는 단계 상기 제어 수단이 각각의 인버터들을 제어하여 각각의 인버터로부터 연장된 전력선으로부터 측정된 각 상별 전류의 위상과 첫번째 인버터로부터 확장된 전력선에 각각의 인버터로부터 연장된 전력선이 공통 연결되는 합선 구간을 흐르는 각 상별 전류 사이의 위상을 일치시키는 단계로 이루어질 수 있다.,조은석(대한민국),G01R 15/18;G01R 19/2513;G01R 25/005;G01R 31/42;H02J 3/08;H02J 9/06
1020150035036 ,2015.03.13,소셜 네트워크 서비스 제공 방법 및 시스템,본 발명은 소셜 네트워크 서비스 제공 방법 및 제공 시스템에 관한 것으로서 더 상세하게는 온라인 영역에서 하나의 전달 매개체의 왕복을 통해 메시지를 주고 받도록 하는 현실지향 핑퐁형 소셜 네트워크 서비스 제공 방법 및 제공 시스템에 관한 것이다.본 발명에 따른 전달 매개체를 이용하는 메시지 전달 방법은 제1 단말기가 전달 매개체를 특정하는 단계와 제1 단말기가 제1 단말기의 사용자로부터 입력된 메시지를 전달 매개체와 함께 제2 단말기로 전달하는 단계를 포함하고 전달 매개체는 제1 단말기와 제2 단말기 간의 메시지 전달에 관한 화상 디자인으로서 메시지가 제2 단말기에 전달되기 전에는 제1 단말기에 디스플레이되었다가 메시지가 제2 단말기로 전달되면 제1 단말기에 디스플레이되지 않는 것을 특징으로 한다.,손민정(대한민국);양선우(대한민국),G06Q 50/01;G06Q 50/30C0;H04L 41/026
1020150071770 ,2015.05.22,각도 조절형 태양광 단축 트랙커,본 발명은 베어링 분리형 태양광 단축 트랙커에 관한 것이다.본 발명은 하단이 지면의 기초구조물에 가로 또는 세로방향으로 복수개 세워지는 포스트(100)와 복수의 상기 포스트(100) 상단에 대해 가로 또는 세로 방향으로 배열되어 결합되는 회전축(200)과 상기 회전축(200)에 결합되며 상측 표면에 복수의 태양광 모듈이 가로 및 세로 방향으로 배열되는 모듈 프레임(300)으로 이루어지는 단축 트랙커에 있어서 상기 회전축(200)이 복수개로 분할된 상태에서 서로 마주보며 결합되는 한 쌍의 플랜지(210)(220)를 통해 일방향을 가지며 분리 가능하게 연결되도록 하고 아울러 상기 포스트(100)의 상단에 대해 회전 가능하게 결합되도록 하며 배열된 상기 회전축(200)에 각각 연결되어 상기 모듈 프레임(300)의 회전각을 동시에 조절하는 회동부(400)를 포함하여 구성된다.본 발명은 첫째 태양광 발전을 위한 모듈 프레임이 복수개 배열된 상태에서 복수개의 모듈 프레임을 동시에 안정되게 각도를 조절할 수 있는 장점이 있다.,강일민(대한민국);홍진현(대한민국),H02S 20/32;H02S 30/10;Y02E 10/50
1020150111649 ,2015.08.07,스토핑볼을 포함하는 가스주입장치,본 발명에 따른 스토핑볼을 포함하는 가스주입장치는 제1단면적을 가지는 제1영역과 상기 제1단면적보다 작은 제2단면적을 가지는 제2영역을 포함하는 수용공간 및 가스유동유로가 형성되고 상기 제1영역 및 상기 제2영역 사이에 단차가 형성된 몸체 상기 제2영역에 대응되는 단면적을 가지도록 형성되어 상기 수용공간에 삽입되며 좌우 방향으로 관통 형성된 관통홀과 상기 관통홀의 중심으로부터 상단으로 연장된 삽입홀이 형성된 이동샤프트 상기 관통홀의 중심에 위치되며 상기 삽입홀을 통해 상기 이동샤프트로부터 이탈 가능하게 형성된 잠금부재 상기 잠금부재가 상기 관통홀의 중심에 위치된 상태에서 상기 관통홀에 일부가 삽입되며 나머지 일부가 상기 단차에 걸리도록 형성되어 상기 이동샤프트를 고정시키고 상기 잠금부재가 상기 이동샤프트로부터 이탈된 상태에서 상기 관통홀에 완전히 삽입되어 상기 이동샤프트의 고정 상태를 해제하는 한 쌍의 스토핑볼 및 상기 이동샤프트의 상부에 구비되어 상기 이동샤프트의 고정 상태가 해제될 경우 상기 이동샤프트에 추진력을 제공하여 상기 이동샤프트가 가스용기를 타격하도록 하는 탄성부재를 포함한다.,권미영(대한민국);김경우(대한민국);김성훈(대한민국);박종오(대한민국);이희준(대한민국),F17C 13/00;F17C 2205/0376;F17C 7/00
1020140074447 ,2014.06.18,가축사료 자동공급장치,본 발명은 가축사료 자동공급장치에 관한 것으로서 사료공급부와 정량측정부와 사료안내부와 사료구유를 포함하고 상기 정량측정부는 상기 사료공급부에서 공급된 사료의 정량을 측정하여 상기 사료안내부를 통해 하방의 사료구유로 전달하기 위한 것으로서 상하로 관통되고 전방 중앙부가 개방된 사각틀 구조의 외부하우징과 상기 외부하우징 내측에 힌지 회전 가능하게 연결되고 상기 사료공급부에서 공급된 사료가 적재되다가 정량 측정이 완료되면 힌지 회전되면서 사료를 상기 사료안내부로 쏟아내는 정량케이스와 상기 정량케이스의 사료 무게를 측정하는 로드셀과 상기 정량케이스를 축 회전시키기 위해 상기 외부하우징에 축 회전 가능하게 연결되는 회전롤러와 상기 회전롤러의 축 회전력을 상기 정량케이스로 전달하는 연결로드 및 상기 회전롤러로 축 회전력을 공급하는 회전모터를 포함한다. 따라서 정량측정부의 전반적인 구조가 간단하게 되어 그 결과 제작상의 편리함을 제공할 수 있게 되면서 조립 작업능률 향상 및 비용절감을 도모할 수 있게 되고 또한 가축에게 정확하고 원활한 사료 공급이 이루어지도록 하면서 그 결과 가축 사육 작업이 안정적으로 이루어져 축산업자에게 신뢰감을 부여할 수 있게 되는 등의 효과를 얻는다.,최영경(대한민국),A01K 5/0225;A01K 5/0283
